id	description	en	local
def_angular_speed_sensor_s_desc		This sensor outputs its current angular speed in rotations per second, allowing you to measure how fast your vehicle is rotating.	This sensor outputs its current angular speed in rotations per second, allowing you to measure how fast your vehicle is rotating.
def_angular_speed_sensor_node_0_label		Angular Speed	角速度
def_angular_speed_sensor_node_0_desc		The sensor's angular speed in rotations per second.	The sensor's angular speed in rotations per second.
def_artificial_horizon_name		Artificial Horizon	水平儀		
def_artificial_horizon_desc		The horizon ball rotates up and down as your vehicle's pitch changes, and the central line gives an indication of your vehicle's roll. This is a useful component to have in your helicopter to make it easier to fly at night and in thick fog. An on/off signal can be used to toggle the backlight.	The horizon ball rotates up and down as your vehicle's pitch changes, and the central line gives an indication of your vehicle's roll. This is a useful component to have in your helicopter to make it easier to fly at night and in thick fog. An on/off signal can be used to toggle the backlight.		
def_artificial_horizon_s_desc		The artificial horizon shows you the orientation of your vehicle with respect to the horizon line.	The artificial horizon shows you the orientation of your vehicle with respect to the horizon line.	
def_artificial_horizon_node_0_label		Backlight	背光燈		
def_artificial_horizon_node_0_desc		Enables the backlight when receiving an on signal.	接收訊號時開起背光.		
def_artificial_horizon_node_1_label		Electric	電力		
def_artificial_horizon_node_1_desc		Electrical power connection.	電源連接.		
def_azimuth_thruster_name		Azimuth Thruster	方向推進器		
def_azimuth_thruster_desc		The thruster can be attached to a robotic pivot to provide steering as well as propulsion. This propeller will only operate underwater.	The thruster can be attached to a robotic pivot to provide steering as well as propulsion. This propeller will only operate underwater.		
def_azimuth_thruster_s_desc		An azimuth thruster for boats.	給船使用的推進器.		
def_azimuth_thruster_node_0_label		Power	動力		
def_azimuth_thruster_node_0_desc		Receives power generated by an engine.	接收來自引擎的動力		
def_battery_large_name		Electric Battery Large	電池 (大)		
def_battery_large_desc					
def_battery_large_s_desc		A large battery array for storing electrical charge.	用於儲存電力的大型電池.		
def_battery_large_node_0_label		Electric Store	儲存電力		
def_battery_large_node_0_desc		Energy storage for the electrical system.	Energy storage for the electrical system.		
def_battery_large_node_1_label		Charge	充電		
def_battery_large_node_1_desc		Data output giving the charge of the battery from 0 to 1.	以0至1輸出當前電池的蓄電狀況.		
def_battery_medium_name		Electric Battery Medium	電池 (中)		
def_battery_medium_desc					
def_battery_medium_s_desc		A medium battery for storing electrical charge.	用於儲存電力的中型電池.		
def_battery_medium_node_0_label		Electric Store	儲存電力		
def_battery_medium_node_0_desc		Energy storage for the electrical system.	Energy storage for the electrical system.		
def_battery_medium_node_1_label		Charge	充電		
def_battery_medium_node_1_desc		Data output giving the charge of the battery from 0 to 1.	以0至1輸出當前電池的蓄電狀況.		
def_battery_small_name		Electric Battery Small	電池 (小)		
def_battery_small_desc					
def_battery_small_s_desc		A small battery for storing electrical charge.	用於儲存電力的小型電池.		
def_battery_small_node_0_label		Electric Store	儲存電力	
def_battery_small_node_0_desc		Energy storage for the electrical system.	Energy storage for the electrical system..		
def_battery_small_node_1_label		Charge	充電		
def_battery_small_node_1_desc		Data output giving the charge of the battery from 0 to 1.	以0至1輸出當前電池的蓄電狀況.		
def_button_key_name		Key Button	鑰匙按鈕		
def_button_key_desc		Once activated, pressing the button again will deactivate it instantly. The hold duration can be customised by selecting this component with the select tool. The external input can be used to simulate holding the button down using the output of another component. The button's default state can be configured by selecting it with the select component.	Once activated, pressing the button again will deactivate it instantly. The hold duration can be customised by selecting this component with the select tool. The external input can be used to simulate holding the button down using the output of another component. The button's default state can be configured by selecting it with the select component.		
def_button_key_s_desc		A button that must be held down for a set duration before activating.	A button that must be held down for a set duration before activating.		
def_button_key_node_0_label		Activated	已啟用		
def_button_key_node_0_desc		Outputs an on signal when [e] has been held on the button for the set duration.	Outputs an on signal when [e] has been held on the button for the set duration.		
def_button_key_node_1_label		External Input	外部輸入		
def_button_key_node_1_desc		Allows an external on/off signal to hold the button down.	Allows an external on/off signal to hold the button down.		
def_button_key_node_2_label		Electric	電力		
def_button_key_node_2_desc		Electrical power connection.	電源連接.		
def_button_keypad_large_name		Large Keypad	鍵盤 (大)		
def_button_keypad_large_desc		Pressing the keypad will show a menu where the 2 numbers can be entered, along with a button for quickly inputting waypoint coordinates. A short pulse will be emitted from the keypad's pulse node when the confirm button is clicked and the stored numbers will be continuously output from the other output nodes. An on/off signal controls whether or not the keypad's backlight is enabled.	Pressing the keypad will show a menu where the 2 numbers can be entered, along with a button for quickly inputting waypoint coordinates. A short pulse will be emitted from the keypad's pulse node when the confirm button is clicked and the stored numbers will be continuously output from the other output nodes. An on/off signal controls whether or not the keypad's backlight is enabled.		
def_button_keypad_large_s_desc		A keypad that allows 2 numbers to be input.	可同時輸入兩個數字的鍵盤.		
def_button_keypad_large_node_0_label		Output A	輸出 A		
def_button_keypad_large_node_0_desc		Outputs the first stored value.	輸出第一個儲存的值.		
def_button_keypad_large_node_1_label		Backlight	背光燈		
def_button_keypad_large_node_1_desc		Enables the backlight when receiving an on signal.	接收訊號時開起背光.		
def_button_keypad_large_node_2_label		Output B	輸出 B		
def_button_keypad_large_node_2_desc		Outputs the second stored value.	輸出第二個儲存的值.		
def_button_keypad_large_node_3_label		Pulse	Pulse		
def_button_keypad_large_node_3_desc		Emits a short pulse when a value is entered.	Emits a short pulse when a value is entered.		
def_button_keypad_large_node_4_label		Electric	電力		
def_button_keypad_large_node_4_desc		Electrical power connection.	電源連接.		
def_button_keypad_small_name		Small Keypad	鍵盤 (小)		
def_button_keypad_small_desc		Pressing the keypad will show a menu where the number can be entered. The stored numbers will be continuously output from the other output node. An on/off signal controls whether or not the keypad's backlight is enabled.	Pressing the keypad will show a menu where the number can be entered. The stored numbers will be continuously output from the other output node. An on/off signal controls whether or not the keypad's backlight is enabled.		
def_button_keypad_small_s_desc		A keypad that allows a number to be input.	可用於輸入數字的小鍵盤.		
def_button_keypad_small_node_0_label		Output	輸出		
def_button_keypad_small_node_0_desc		Outputs the stored value.	輸出儲存的值.		
def_button_keypad_small_node_1_label		Backlight	背光燈		
def_button_keypad_small_node_1_desc		Enables the backlight when receiving an on signal.	接收訊號時開起背光.		
def_button_keypad_small_node_2_label		Electric	電力		
def_button_keypad_small_node_2_desc		Electrical power connection.	電源連接.		
def_button_lock_name		Lockable Button	可鎖定按鈕		
def_button_lock_desc		An on signal must be sent to the button's unlock node to allow player interaction. The button's default state can be configured by selecting it with the select component.	An on signal must be sent to the button's unlock node to allow player interaction. The button's default state can be configured by selecting it with the select component.		
def_button_lock_s_desc		A toggle button that can only be interacted with when unlocked.	A toggle button that can only be interacted with when unlocked.		
def_button_lock_node_0_label		Toggled	切換		
def_button_lock_node_0_desc		Outputs an on/off signal that can be toggled by pressing [e] on the button when unlocked.	Outputs an on/off signal that can be toggled by pressing [e] on the button when unlocked.		
def_button_lock_node_1_label		Unlock	解鎖		
def_button_lock_node_1_desc		Allows the button to be interacted with when receiving an on signal.	Allows the button to be interacted with when receiving an on signal.		
def_button_lock_node_2_label		Electric	電力		
def_button_lock_node_2_desc		Electrical power connection.	電源連接.		
def_button_push_name		Push Button	Push Button		
def_button_push_desc		An external on/off signal can also be used to control whether or not the button is pressed, allowing you to chain multiple buttons together to unify their outputs.	An external on/off signal can also be used to control whether or not the button is pressed, allowing you to chain multiple buttons together to unify their outputs.		
def_button_push_s_desc		A button that outputs an on signal when you are pressing [e] on it, and an off signal when you are not.	A button that outputs an on signal when you are pressing [e] on it, and an off signal when you are not.		
def_button_push_node_0_label		Pressed	按下		
def_button_push_node_0_desc		Outputs an on signal when you are pressing [e] on the button, and an off signal otherwise.	Outputs an on signal when you are pressing [e] on the button, and an off signal otherwise.		
def_button_push_node_1_label		External Input	外部輸入		
def_button_push_node_1_desc		Allows an external on/off signal to control whether or not the button is pressed.	Allows an external on/off signal to control whether or not the button is pressed.		
def_button_push_node_2_label		Electric	電力		
def_button_push_node_2_desc		Electrical power connection.	電源連接.		
def_button_push_2side_name		Push Button (2 Sided)	按鈕 (2面)		
def_button_push_2side_desc		An external on/off signal can also be used to control whether or not the button is pressed, allowing you to chain multiple buttons together to unify their outputs.	An external on/off signal can also be used to control whether or not the button is pressed, allowing you to chain multiple buttons together to unify their outputs.		
def_button_push_2side_s_desc		A button that outputs an on signal when you are pressing [e] on it, and an off signal when you are not.	A button that outputs an on signal when you are pressing [e] on it, and an off signal when you are not.		
